year,month,day,tempavg,DPavg,humidity avg,SLPavg,visibilityavg,windavg,Rainfall
2013,6,4,29,26,76,1003,6,8,3.15
2013,6,6,29,26,81,1008,6,11,17.81
2013,6,14,28,26,81,1003,6,11,1.5
2013,6,13,26,14,70,1013,4,5,0
2013,6,18,29,26,80,1005,6,11,2.5
2013,6,15,29,26,77,1004,6,3,0
2013,6,19,29,26,74,1008,6,10,0
2013,6,18,31,25,80,1012,6,10,0
2013,6,3,29,26,80,1009,6,10,2.7
2013,6,2,29,26,78,1002,6,11,28.15
2013,6,2,29,26,77,1001,5,11,0.93
2013,6,18,29,26,82,1004,6,13,2.45
2013,6,14,28,24,71,1003,6,10,1.6
2013,6,23,29,26,80,1010,6,10,1.37
2013,6,31,29,26,81,1003,6,10,0.64
2013,6,22,29,25,75,1007,6,8,0
2013,6,18,28,25,75,1003,6,14,1.98
2013,6,18,29,26,78,1003,6,13,1.9
2013,6,13,29,26,75,1006,6,23,0
2013,6,22,28,24,78,1011,5,6,0
2013,6,21,30,25,69,1001,5,11,0
2013,6,2,31,26,79,1002,6,10,1.15
2013,6,3,26,15,75,1009,6,8,0.3
2013,6,11,29,26,82,1003,6,14,2.46
2013,6,6,29,26,80,1001,6,17,12.69
2013,6,11,29,26,79,1002,6,11,1.72
2013,6,18,28,24,78,1009,6,10,0
2013,7,14,31,23,89,1005,5,8,0
2013,7,21,29,26,80,1005,6,10,0.04
2013,7,22,30,23,78,1013,5,13,0.12
2013,7,2,24,22,72,1012,4,11,0
2013,7,30,30,26,72,1012,4,8,33.02
2013,7,16,29,26,76,1004,6,13,1.69
2013,7,19,31,26,65,1008,4,10,0
2013,7,7,29,26,80,1003,6,10,0.02
2013,7,20,29,26,75,1001,6,10,2.42
2013,7,5,24,24,72,1013,4,6,0
2013,7,6,28,14,76,1004,5,14,0.12
2013,7,13,26,26,73,1007,5,11,20.5
2013,7,12,30,25,73,1005,4,10,0
2013,7,12,28,15,79,1007,6,14,0
2013,7,13,30,26,79,1006,5,13,1.84
2013,7,23,31,25,65,1013,3,8,0
2013,7,24,28,26,80,1001,6,11,1.07
2013,7,24,29,26,79,1009,5,8,1.05
2013,7,5,26,18,77,1008,5,0,0
2013,7,6,28,26,76,1005,5,14,0
2013,7,16,30,26,79,1005,6,11,5.88
2013,7,15,24,24,63,1002,6,11,2.16
2013,7,14,29,24,80,1002,6,8,1.99
2013,7,20,29,25,72,1002,5,13,0
2013,7,21,29,26,81,1007,6,16,0
2013,7,14,29,26,90,1002,6,10,30.2
2013,7,27,29,26,78,1012,6,18,6.4
2013,7,6,28,26,72,1011,4,22,1.69
2013,7,19,26,25,58,1002,6,10,17.31
2013,7,20,28,25,77,1010,6,11,1.55
2013,7,22,29,26,80,999,6,10,3.38
2013,7,25,28,24,78,1006,4,8,0.11
2013,7,22,29,26,61,1005,5,17,2.7
2013,7,16,29,26,78,1004,5,10,2.9
2013,7,22,29,26,80,1007,6,8,1.5
2013,7,15,29,26,80,1006,5,11,0
2013,7,17,28,26,79,1008,5,13,0.04
2013,7,30,27,24,72,1004,4,10,0
2013,7,4,24,18,75,1013,4,8,0
2013,7,16,28,24,69,1005,5,11,0.29
2013,7,25,28,26,82,1006,5,11,0
2013,7,28,29,26,77,1007,6,10,0
2013,8,30,29,26,81,1003,6,10,0.94
2013,8,20,31,26,55,1008,6,11,1.86
2013,8,16,29,26,77,1005,5,6,0
2013,8,18,30,25,79,1002,5,10,1.52
2013,8,16,28,26,76,1004,6,11,0.01
2013,8,21,29,24,59,1003,6,10,1.94
2013,8,11,29,25,80,1005,5,11,5.54
2013,8,19,29,25,81,1011,6,11,33.16
2013,8,29,25,25,79,1005,4,3,0
2013,8,8,29,26,84,1005,5,10,0.8
2013,8,9,29,25,75,1005,6,8,0.16
2013,8,20,28,24,77,1002,6,10,0
2013,8,28,28,23,74,1002,5,10,0
2013,8,27,28,26,82,1003,5,18,2.49
2013,8,12,28,26,80,1004,6,11,1.17
2013,8,20,28,19,80,1005,6,6,0.04
2013,8,5,29,26,78,1002,6,11,2.85
2013,8,11,28,25,80,1005,5,5,0.04
2013,8,26,29,25,87,1000,6,10,0.7
2013,8,4,28,16,76,1004,4,11,2.41
2013,8,14,30,26,80,1004,6,13,0
2013,8,4,29,27,85,1003,6,11,1.54
2013,8,30,29,19,79,1011,6,8,0.14
2013,8,19,29,14,77,1007,5,10,0.03
2013,8,18,29,26,81,999,6,10,1.77
2013,8,26,28,26,78,1000,4,11,0.66
2013,8,17,29,26,75,1002,5,19,12.91
2013,8,29,28,19,82,1005,6,6,0
2013,8,28,26,24,79,1006,4,11,0
2013,8,3,29,25,77,1011,4,11,0
2013,8,15,29,26,69,1007,5,10,1.19
2013,8,4,29,25,78,1004,6,11,0.33
2013,8,15,30,26,80,1006,6,10,3.05
2013,8,9,29,26,76,1006,6,16,5.87
2013,8,22,29,26,75,1002,6,11,1.12
2013,8,15,28,26,81,1006,6,14,0.21
2013,8,11,31,26,69,1002,6,11,1.3
2013,8,9,28,26,81,1005,5,10,0
2013,8,11,28,22,78,1013,4,29,1.96
2013,8,2,28,26,68,1003,6,8,0
2013,8,3,27,25,77,1007,6,14,0
2013,8,21,31,25,74,1006,6,10,0
2013,8,4,29,26,78,1005,5,13,0.7
2013,8,11,30,26,77,1010,6,13,1.45
2013,8,28,27,26,78,1001,5,10,21.12
2013,8,13,28,23,75,1010,6,10,0.08
2013,8,20,30,26,76,1004,6,11,1.78
2013,8,25,28,26,78,999,6,11,1.53
2013,8,26,30,24,70,1013,5,3,0
2013,8,22,29,26,79,1007,5,11,0.9
2013,8,29,28,16,79,1013,3,17,0.11
2013,9,4,28,25,79,1001,4,11,0.15
2013,9,11,29,24,79,1006,6,23,43.33
2013,9,5,28,25,82,1009,6,10,6.19
2013,9,30,26,21,73,1011,5,6,0.08
2013,9,28,30,23,53,1010,6,14,0.09
2013,9,4,29,24,79,1003,6,14,2.25
2013,9,27,30,26,82,998,6,11,38.34
2013,9,18,29,26,78,1006,6,5,0.09
2013,9,19,30,26,80,1003,6,10,0.02
2013,9,26,29,24,81,1004,6,10,0
2013,9,4,29,26,71,1002,6,11,0.08
2013,9,29,29,26,85,1009,6,8,0
2013,9,27,31,25,62,1009,5,10,1.23
2013,9,21,29,26,75,1011,5,14,1.01
2013,9,11,25,26,75,1007,6,22,0
2013,9,28,31,26,78,1004,6,10,0
2013,9,21,26,19,72,1004,6,6,0
2013,9,23,29,26,70,1006,6,11,29.68
2013,9,23,27,26,78,1003,6,11,1.14
2013,9,11,28,26,74,1011,6,14,21.74
2013,9,5,28,25,76,1014,5,10,0
2013,9,25,31,26,78,1001,6,18,1.98
2013,9,4,31,26,82,1008,5,8,0.11
2013,9,10,31,24,71,1006,5,11,0
2013,9,21,28,26,80,1007,5,10,0.62
2013,9,27,28,24,80,1013,6,8,0.13
2013,9,1,29,26,78,1000,6,14,0
2013,9,21,29,14,51,1004,6,10,1.31
2013,9,15,30,25,77,1005,5,11,0.03
2013,9,31,29,26,76,1005,4,5,0.08
2013,9,11,31,25,80,1006,6,3,6.82
2013,9,13,31,24,74,1006,4,4,0.09
2013,9,9,28,26,83,1001,6,13,1.02
2013,9,24,21,18,58,1012,4,8,0
2013,9,12,29,26,82,1006,6,8,2.33
2013,9,19,29,26,80,1009,5,5,13.5
2013,9,9,21,15,81,1012,5,6,0.04
2013,9,4,29,26,79,1007,4,5,0
2013,9,12,28,25,74,1004,6,18,1.68
2013,9,4,29,26,89,1002,6,13,1.67
2013,9,26,28,20,73,1003,6,17,0
2013,9,12,31,25,79,1005,6,6,1.63
2013,9,26,31,26,76,1012,5,11,0.14
2013,9,4,28,26,80,1005,6,11,0.04
2013,9,25,31,26,48,1002,5,8,0
2013,9,5,26,19,57,1005,5,3,0
2013,9,25,24,25,80,1002,5,8,0
2013,9,3,28,26,76,1006,6,5,2.77
2013,9,26,29,25,76,1003,5,8,0
2013,9,3,29,23,73,1000,6,8,1.27
2013,9,31,29,26,72,1003,5,5,0
2013,9,19,31,26,82,1001,6,8,2.66
2013,9,26,23,21,81,1011,4,8,0
2013,9,19,28,26,75,1008,2,6,0
2013,9,12,30,26,80,998,6,18,0.94
2013,9,1,28,16,76,1005,5,19,0
2013,10,20,29,25,73,1006,6,8,0.09
2013,10,10,29,26,80,1004,6,10,2.54
2013,10,13,29,26,75,1001,5,11,2.27
2013,10,12,26,24,80,1001,5,10,1.33
2013,10,14,22,18,56,1009,3,3,0
2013,10,15,26,26,86,1001,5,16,0
2013,10,17,28,14,88,1010,4,11,0
2013,10,16,24,23,79,1010,5,6,0.07
2013,10,20,31,23,81,1007,5,13,0.09
2013,10,11,30,26,75,1008,5,3,0.18
2013,10,21,29,25,80,1012,5,11,0
2013,10,26,31,26,76,1005,6,5,0
2013,10,11,28,21,79,1005,6,3,0
2013,10,18,27,25,70,1006,4,18,0.01
2013,11,20,28,16,71,1011,4,10,0.04
2013,11,16,22,12,51,1011,4,6,0
2013,11,23,31,14,71,1013,5,5,0
2013,11,4,25,12,52,1014,3,3,0.08
2013,11,6,26,26,54,1013,4,3,0
2013,11,28,28,24,77,1010,3,5,0
2013,11,14,23,12,61,1013,4,6,0
2013,11,5,23,17,43,1007,6,6,0
2013,11,17,21,14,73,1012,3,3,0.05
2013,11,18,26,24,71,1011,4,6,0.05
2013,11,13,31,26,77,1000,4,8,0.08
2013,11,13,29,14,75,1002,6,8,0
2013,11,24,26,12,54,1012,4,6,0.06
2013,11,13,29,15,77,1008,6,11,0
2013,11,15,23,15,55,1002,4,8,0
2013,11,16,26,13,49,1012,3,6,0
2013,11,25,26,13,46,1013,4,5,0
2013,11,23,24,14,62,1013,3,5,0.11
2013,11,21,27,13,42,1011,4,3,0
2013,11,17,24,11,45,1012,3,3,0
2013,11,5,27,16,70,1012,5,6,0
2013,11,24,26,17,67,1012,6,6,0.17
2013,11,12,29,22,76,1006,5,24,0
2013,12,5,23,23,61,1012,3,3,0
2013,12,10,26,23,72,1007,3,11,0.13
2013,12,22,26,15,72,1011,4,5,0
2013,12,3,25,14,77,1009,2,8,0
2013,12,20,27,18,45,1011,4,8,0
2013,12,21,21,15,50,1008,3,10,0
2013,12,3,23,16,71,1013,4,8,0
2013,12,15,24,18,81,1006,4,13,0.02
2013,12,10,26,17,69,1012,4,3,0.14
2013,12,23,21,20,57,1012,6,8,0
2013,12,3,28,25,75,1007,4,26,1.63
2013,12,18,26,26,86,1004,6,11,0
2014,1,23,22,21,59,1016,3,8,0
2014,1,27,23,12,41,1016,3,3,0
2014,1,17,24,13,38,1012,3,3,0
2014,1,6,23,16,69,1012,3,8,0
2014,1,2,26,11,36,1012,4,11,0.14
2014,1,5,26,14,54,1013,4,11,0
2014,1,19,26,24,62,1007,4,6,0
2014,1,4,29,25,71,1006,4,10,0.21
2014,1,16,27,18,81,1011,5,2,0
2014,1,4,23,15,48,1014,4,3,0
2014,1,28,26,15,44,1013,4,6,0
2014,1,16,25,15,79,1013,2,8,0.04
2014,1,4,22,15,47,1009,3,3,0
2014,1,26,21,12,54,1014,3,6,0
2014,1,9,23,16,51,1013,3,5,0
2014,1,31,24,12,53,1015,3,2,0
2014,1,4,24,16,57,1016,4,8,0
2014,1,16,23,13,50,1014,4,17,0.16
2014,1,27,24,15,45,1014,4,6,0.01
2014,1,2,26,23,72,1007,3,8,0.2
2014,1,7,22,12,55,1011,2,3,0
2014,1,2,26,18,70,1006,3,26,0
2014,1,20,22,13,51,1010,4,3,0
2014,1,20,20,14,50,1012,4,5,0
2014,1,13,23,13,71,1011,4,3,0.41
2014,1,31,23,13,71,1014,3,8,0
2014,1,29,29,19,73,1011,4,19,0.11
2014,1,5,26,12,55,1014,3,8,0
2014,1,19,20,14,52,1013,3,5,0
2014,1,5,23,13,54,1012,2,8,0
2014,1,4,22,10,57,1014,3,8,0.1
2014,1,29,24,12,67,1013,4,8,0
2014,1,21,23,22,61,1012,4,8,0.03
2014,1,23,24,21,53,1012,6,6,0
2014,1,19,23,12,42,1014,3,6,0
2014,1,18,26,24,69,1007,5,6,0
2014,1,12,24,13,61,1010,3,3,0.17
2014,1,11,26,14,45,1013,4,11,0
2014,1,16,22,10,51,1014,3,3,0
2014,1,24,22,11,36,1017,3,6,0
2014,1,8,25,15,46,1010,6,3,0
2014,1,19,24,13,57,1013,2,1,2.41
2014,1,14,24,14,52,1016,3,6,0.1
2014,1,17,23,16,85,1013,3,11,0
2014,1,7,22,11,74,1012,3,10,0.08
2014,1,8,24,12,55,1014,3,3,0
2014,1,2,26,15,68,1013,3,5,0
2014,1,11,22,16,49,1011,3,5,0
2014,1,14,22,15,63,1014,4,3,0
2014,1,23,24,15,43,1011,3,2,0.15
2014,1,12,23,13,61,1014,3,2,0
2014,1,27,23,11,66,1011,4,8,0
2014,1,20,20,26,79,1003,5,11,0.14
2014,1,26,24,13,69,1012,4,5,0
2014,1,21,23,13,56,1013,3,3,0
2014,1,30,21,12,55,1013,4,5,0
2014,1,31,29,16,59,1012,4,8,0.16
2014,1,14,27,24,72,1009,4,3,0.12
2014,1,20,24,15,44,1015,3,8,0
2014,1,17,24,12,78,1014,3,6,0.08
2014,1,17,24,12,51,1013,3,3,0.08
2014,1,13,23,10,38,1015,3,2,0
2014,1,15,23,17,79,1013,3,3,0
2014,1,16,22,14,46,1014,3,3,0
2014,1,15,23,16,49,1013,3,3,0.12
2014,1,17,23,24,72,1007,3,5,0.01
2014,1,4,23,13,46,1009,4,17,0.13
2014,1,28,23,13,44,1015,3,5,0
2014,1,25,25,15,39,1013,3,8,0
2014,1,14,24,14,36,1012,3,6,0.18
2014,1,2,21,17,47,1011,3,3,0.16
2014,1,26,22,11,43,1014,3,3,0
2014,1,26,24,11,33,1013,3,8,0
2014,1,24,23,12,68,1012,3,6,0
2014,1,22,23,24,51,1015,3,6,0
2014,1,13,27,14,44,1010,4,2,0
2014,1,25,21,12,53,1016,3,1,0
2014,1,29,26,17,78,1012,3,11,0
2014,1,20,21,13,49,1014,4,3,0
2014,2,19,26,15,65,1013,4,6,0
2014,2,4,23,14,44,1013,3,3,0
2014,2,28,29,24,80,1012,5,6,0.21
2014,2,28,24,11,42,1006,3,3,0
2014,2,3,23,11,39,1014,4,6,0
2014,2,27,23,12,44,1012,3,6,0
2014,2,31,24,14,49,1014,3,2,0
2014,2,17,24,11,71,1014,4,6,0
2014,2,16,22,11,44,1010,3,3,0
2014,2,25,22,12,49,1016,3,5,0.23
2014,2,10,23,12,54,1012,3,4,0.02
2014,2,20,23,15,43,1015,3,3,0.13
2014,2,19,22,15,44,1013,3,6,0
2014,2,28,24,14,57,1014,3,6,0
2014,2,20,24,11,51,1015,4,2,0
2014,2,24,23,21,76,1014,4,2,0
2014,2,20,23,13,44,1013,3,6,0
2014,2,21,26,13,65,1011,4,2,0
2014,2,3,21,16,71,1012,3,5,0
2014,2,17,23,23,38,1006,4,10,0.01
2014,2,20,24,10,39,1013,3,3,0
2014,2,16,24,14,39,1015,3,3,0
2014,2,21,23,10,46,1014,3,6,0
2014,2,15,26,24,78,1004,5,11,0
2014,2,5,26,14,69,1009,3,8,0.06
2014,2,2,23,11,48,1012,3,5,0
2014,2,26,28,16,58,1011,4,3,0.24
2014,2,11,23,17,40,1010,5,8,0.08
2014,2,28,22,13,44,1014,3,6,0
2014,2,4,26,10,45,1013,3,3,0
2014,2,19,22,24,47,1004,4,3,0
2014,2,26,26,12,49,1014,3,8,0
2014,2,27,24,15,41,1012,3,2,0
2014,2,31,24,15,49,1014,3,3,0
2014,2,4,23,26,54,1011,4,8,0
2014,2,21,30,24,76,1012,3,3,0.08
2014,2,4,23,13,35,1015,3,8,0
2014,2,8,24,12,48,1016,3,2,0.05
2014,2,17,22,24,51,1010,3,3,0
2014,2,31,26,12,56,1013,3,8,0
2014,2,19,26,14,52,1011,3,11,0
2014,2,28,22,11,35,1015,3,8,0.04
2014,2,11,28,24,55,1011,4,2,0.07
2014,2,24,22,12,53,1014,4,4,0
2014,2,4,21,16,78,1013,2,3,0
2014,2,29,21,12,55,1013,3,6,0.06
2014,2,23,23,11,78,1016,4,5,0
2014,2,11,24,14,41,1014,3,3,0
2014,2,27,24,9,60,1010,3,6,0.13
2014,2,26,25,16,54,1012,4,8,0
2014,2,27,24,12,34,1012,3,5,0
2014,2,13,26,15,77,1014,3,5,0
2014,2,13,24,12,72,1012,4,8,0
2014,2,14,22,9,45,1013,3,3,0
2014,2,11,22,16,52,1011,3,5,0
2014,2,22,20,15,47,1013,3,3,0.09
2014,2,20,24,15,71,1009,4,8,0
2014,2,24,23,12,66,1014,4,3,0.12
2014,2,19,24,17,48,1014,3,6,0
2014,2,18,23,13,48,1014,4,6,0
2014,2,7,24,14,36,1010,6,2,0.17
2014,2,6,23,13,39,1014,3,2,0.06
2014,2,28,22,16,56,1014,3,8,0
2014,2,22,22,13,56,1012,3,6,0
2014,2,23,22,14,45,1016,3,3,0.07
2014,2,6,24,12,41,1013,3,3,0
2014,2,29,22,14,39,1014,3,3,0
2014,2,20,24,10,38,1014,3,3,0.3
2014,2,3,20,15,55,1013,3,2,0
2014,2,28,23,12,40,1011,4,8,0.01
2014,2,28,23,11,45,1012,3,3,0.13
2014,2,22,23,12,55,1014,3,3,0.13
2014,2,26,23,10,43,1013,3,3,0
2014,2,3,27,12,68,1007,5,11,0
2014,2,21,24,25,46,1012,2,11,0
2014,2,13,31,22,75,1014,5,6,0.17
2014,2,27,24,11,39,1011,3,3,0.05
2014,2,26,24,15,42,1010,4,8,0
2014,2,29,24,13,60,1015,4,6,0.15
2014,2,20,24,16,51,1009,4,8,0
2014,2,31,26,15,45,1014,2,2,0.04
2014,2,26,23,12,45,1016,3,3,0
2014,2,20,29,26,75,1011,6,6,1.71
2014,2,20,24,15,43,1013,3,6,0
2014,2,28,23,13,44,1012,3,3,0
2014,2,28,25,15,48,1011,3,8,0.04
2014,2,27,23,17,73,1013,4,10,0.23
2014,2,19,23,18,68,1016,2,8,0
2014,2,14,26,13,55,1014,4,8,0.13
2014,2,27,24,13,53,1014,4,8,0
2014,2,16,23,14,58,1014,3,6,0.03
2014,2,4,24,14,37,1013,4,2,0
2014,2,14,25,15,49,1016,4,8,0
2014,2,15,22,10,43,1015,3,3,0
2014,2,5,23,12,71,1012,3,5,0.2
2014,2,8,23,9,71,1016,3,2,0
2014,2,27,24,13,67,1015,3,13,0
2014,2,14,23,14,54,1015,3,2,0.17
2014,2,5,23,11,44,1014,3,6,0
2014,2,6,22,18,41,1011,3,8,0
2014,2,6,21,13,41,1014,2,6,0.13
2014,2,27,24,12,53,1015,3,5,0
2014,2,5,22,18,51,1014,4,8,0.04
2014,2,21,24,21,41,1014,3,2,0
2014,2,29,21,20,56,1013,4,6,0.11
2014,2,4,23,12,41,1014,4,8,0.02
2014,2,13,23,13,75,1012,2,8,0
2014,2,9,24,13,33,1016,3,3,0
2014,2,16,24,14,62,1012,3,6,0
2014,2,4,23,12,47,1015,3,3,0
2014,2,15,24,14,70,1013,4,10,0
2014,2,17,24,16,44,1013,4,3,0.14
2014,2,15,22,13,56,1014,3,6,0
2014,2,12,25,13,57,1013,3,6,0
2014,2,22,22,11,52,1013,3,8,0
2014,2,7,24,18,70,1012,3,8,0
2014,2,24,24,21,74,1012,3,5,0
2014,2,27,21,12,62,1017,2,3,0.03
2014,2,5,23,12,52,1016,4,3,0
2014,2,28,23,11,52,1013,3,3,0
2014,2,3,24,15,53,1009,4,10,0
2014,2,26,23,25,42,1007,5,3,0
2014,2,3,23,26,72,1014,4,3,0
2014,2,6,23,24,55,1011,6,6,0
2014,2,14,22,13,54,1013,3,3,0
2014,2,29,26,12,43,1013,4,3,0.07
2014,2,28,22,11,52,1015,3,3,0
2014,2,20,27,25,74,1001,6,3,0
2014,2,18,31,21,81,1012,6,8,0
2014,2,22,24,13,46,1013,3,3,0
2014,2,10,24,14,56,1007,3,11,0.21
2014,2,18,28,26,83,1008,5,10,2.86
2014,2,17,28,10,40,1014,4,6,0
2014,2,21,23,26,57,1012,4,3,0.04
2014,2,28,23,16,46,1011,3,3,0
2014,2,11,31,25,74,1013,5,11,0.09
2014,2,19,26,11,40,1014,2,3,0
2014,2,15,24,12,43,1016,3,6,0
2014,2,22,23,24,54,1009,5,8,0
2014,2,30,24,24,71,1012,4,3,0.08
2014,2,4,23,14,55,1014,3,3,0
2014,2,4,24,17,54,1013,3,13,0
2014,2,4,24,9,41,1014,3,2,0
2014,2,26,23,11,74,1011,5,11,0
2014,2,12,26,25,48,1014,3,6,0.14
2014,3,4,29,24,78,1004,6,11,31.91
2014,3,19,25,17,53,1009,4,6,0
2014,3,5,22,15,69,1009,4,5,0
2014,3,29,28,24,73,1012,6,6,0.05
2014,3,20,29,16,79,1005,4,8,0.15
2014,3,16,26,16,80,1014,5,16,0.08
2014,3,21,29,24,73,1004,5,8,3.39
2014,3,19,27,26,77,1007,6,6,0
2014,3,24,23,13,78,1008,5,6,0.14
2014,3,19,29,21,79,1012,6,10,0
2014,3,21,31,11,76,1009,5,14,0.13
2014,3,12,27,16,86,1006,4,8,0
2014,3,20,31,13,78,1012,4,6,0.04
2014,3,4,28,24,76,1006,5,14,0
2014,3,28,28,26,80,1004,5,14,1.33
2014,3,12,31,17,70,1001,5,13,0.17
2014,3,28,29,17,85,1012,4,8,0
2014,3,29,30,14,69,1013,4,6,0
2014,3,30,23,17,77,1014,4,5,0
2014,3,26,28,25,77,1007,6,11,0
2014,3,27,31,26,48,1009,4,8,0.15
2014,3,18,31,26,78,1007,6,11,1.12
2014,3,14,23,16,59,1009,4,6,0
2014,3,14,25,13,40,1013,5,4,0
2014,3,5,22,13,54,1016,3,3,0
2014,3,23,24,17,72,1011,5,6,0
2014,3,29,20,26,77,1011,2,14,0.15
2014,3,12,29,24,71,1001,6,10,0.03
2014,3,19,29,21,59,1010,6,11,0
2014,3,20,27,17,74,1010,3,8,0
2014,3,14,28,26,79,1010,6,8,0
2014,3,8,28,22,49,1013,5,5,0
2014,3,21,29,26,76,1000,4,17,1.37
2014,3,12,27,26,75,1003,5,17,0.1
2014,3,13,28,21,68,1010,4,8,0.06
2014,3,26,28,25,77,1005,5,11,7.15
2014,3,15,31,24,77,1011,6,11,0.12
2014,3,19,28,14,79,1011,2,3,0.12
2014,3,19,27,26,76,1012,5,11,0
2014,3,12,24,14,53,1011,3,3,0.04
2014,3,29,26,24,78,1000,5,8,1.91
2014,3,5,25,25,79,1007,6,11,0
2014,3,4,24,17,60,1010,4,5,0
2014,3,25,28,26,81,1002,5,8,16.84
2014,3,16,29,17,69,1005,4,3,0
2014,3,29,22,14,78,1011,5,8,0
2014,3,28,29,26,80,1005,6,8,0.69
2014,3,26,22,9,50,1014,4,2,0
2014,3,26,23,15,66,1013,3,2,0.1
2014,3,5,27,11,69,1011,6,6,0
2014,3,22,24,26,71,1008,4,2,0
2014,3,27,24,18,54,1009,4,3,0
2014,3,16,29,26,78,1005,5,11,2.49
2014,3,4,28,25,70,1010,6,21,0
2014,3,10,29,13,41,1003,3,14,0
2014,3,28,29,22,67,1007,6,14,0
2014,3,3,29,23,68,1012,3,8,0.13
2014,3,6,24,11,46,1011,4,8,0
2014,3,23,21,10,39,1016,3,3,0
2014,3,27,23,16,46,1013,4,2,0.16
2014,3,29,26,13,51,1013,3,3,0.03
2014,3,10,31,25,57,1013,6,6,0.02
2014,3,22,24,24,76,1011,4,2,0.01
2014,3,30,27,19,60,1010,4,13,0
2014,3,17,29,25,76,1001,6,2,0.08
2014,3,2,24,16,67,1012,3,2,0
2014,3,11,27,26,76,1010,5,6,0
2014,3,11,23,23,72,1014,5,2,0
2014,3,19,29,23,79,1004,4,18,0.02
2014,3,16,31,18,79,1004,6,6,0
2014,3,27,31,18,78,1013,4,11,0
2014,3,20,29,25,78,1009,6,8,0
2014,3,23,23,24,74,1011,4,6,0.12
2014,3,11,23,15,68,1013,4,3,0
2014,3,25,29,26,80,1003,4,10,1.08
2014,3,6,22,15,77,1012,3,8,0
2014,3,23,30,26,58,1003,6,6,0.02
2014,3,21,27,14,57,1013,2,6,0
2014,3,20,29,26,89,1009,4,8,0.09
2014,3,5,29,26,78,1004,5,10,1.97
2014,3,10,31,17,81,1002,4,8,0
2014,3,3,24,14,49,1013,4,1,0
2014,3,10,29,24,77,1012,6,11,0
2014,3,11,31,14,72,1002,4,5,0
2014,3,19,22,16,74,1011,4,11,0
2014,3,3,31,26,78,1010,5,11,0.17
2014,3,22,27,23,72,1001,5,8,11.14
2014,3,12,29,25,77,1004,6,10,29.24
2014,3,19,24,22,77,1010,5,20,0
2014,3,24,28,22,78,1012,5,15,0.01
2014,3,13,26,25,61,1012,4,11,0
2014,3,12,27,12,71,1008,6,6,0
2014,3,20,22,15,70,1007,4,10,0.2
2014,3,23,21,12,72,1012,3,2,0
2014,3,13,22,15,57,1013,4,8,0
2014,3,16,28,26,45,1005,4,10,0
2014,4,23,22,24,60,1015,2,11,0
2014,4,12,23,20,76,1014,4,3,0
2014,4,20,28,26,75,1007,6,8,0.02
2014,4,6,26,15,76,1010,4,3,0.13
2014,4,16,22,14,68,1009,4,3,0.14
2014,4,18,27,24,74,1013,6,5,0
2014,4,18,29,19,78,1006,6,22,0
2014,4,26,24,15,45,1011,3,8,0
2014,4,15,28,18,76,1006,6,11,8.02
2014,4,20,23,22,79,1010,4,18,0
2014,4,18,29,24,71,1009,6,11,1.86
2014,4,18,28,26,73,1013,6,8,1.27
2014,4,13,22,13,67,1009,6,10,0
2014,4,17,29,24,70,1002,5,8,3.14
2014,4,6,24,10,50,1013,3,0,0.14
2014,4,15,29,16,75,1010,5,11,0
2014,4,7,23,16,71,1013,4,8,0.03
2014,4,8,26,15,76,1011,3,3,0.08
2014,4,18,25,16,47,1010,5,0,0
2014,4,25,26,24,75,1011,4,6,0
2014,4,18,24,14,67,1012,4,6,0
2014,4,4,24,15,79,1008,4,3,0
2014,4,5,24,18,42,1008,3,8,0.03
2014,4,29,23,15,76,1006,4,10,0.01
2014,4,3,31,21,79,1005,6,10,0.15
2014,4,12,22,15,69,1006,4,5,0
2014,4,22,29,23,41,1011,3,8,0
2014,4,11,31,21,71,1009,4,6,0.09
2014,4,2,24,24,41,1011,4,3,0
2014,4,20,25,26,71,1008,6,6,0
2014,4,10,27,21,67,1011,5,8,0
2014,4,4,29,26,80,1003,5,13,0.1
2014,4,15,31,15,60,1005,4,8,0.06
2014,4,2,22,25,49,1012,3,0,0
2014,4,17,27,25,73,1012,5,6,0
2014,4,8,29,25,76,1004,6,11,26.11
2014,4,19,23,23,78,1006,5,6,0.07
2014,4,21,28,26,66,1003,4,3,0.15
2014,4,21,24,18,42,1012,4,6,0.06
2014,4,12,24,18,52,1012,5,3,0
2014,4,16,21,14,70,1014,5,5,0
2014,4,6,31,26,81,1002,5,10,1.87
2014,4,19,27,25,73,1003,6,8,0.09
2014,4,10,27,17,43,1006,4,3,0.11
2014,4,1,27,24,74,1008,4,6,0.17
2014,4,5,23,13,71,1013,3,3,0
2014,4,12,30,25,77,1003,5,11,0
2014,4,15,22,14,77,1013,3,11,0.15
2014,4,25,31,23,75,1008,4,8,0
2014,4,21,22,17,47,1011,3,1,0
2014,4,11,30,14,41,1016,5,11,0
2014,4,22,29,26,75,1005,5,3,0.02
2014,4,21,22,14,85,1010,5,5,0.06
2014,4,24,26,26,74,1011,5,13,0
2014,4,30,28,26,81,1001,6,14,2.71
2014,4,3,28,22,77,1006,6,16,0
2014,4,25,25,15,63,1012,4,10,0
2014,4,11,22,12,48,1013,3,8,0
2014,4,18,28,11,75,1013,4,8,0.14
2014,4,3,31,22,68,1005,6,8,0.04
2014,4,5,28,26,70,1013,4,11,6.33
2014,4,6,28,24,78,1011,4,11,0
2014,4,17,24,16,59,1009,4,6,0
